MOF,MOFid,CO2_wc_001,CO2_wc_005,CO2_wc_01,CO2_wc_05,CO2_wc_25,metal_node,organic_linker,len_linkers
hMOF-5056626,ClOC1=C2C=[C]c3c4c2c2=C(N1C1=CC=C(C(=[C]1)Cl)C(=O)[O-])OC1N=C(Cl)C(=C([C]1Cl)c1c(Cl)cc(cc1Cl)C1=CC(Cl)(N=C([C]1Cl)Cl)OC1=C5C(=[C]c6c7c5c(=C(N1C1=CC=C(C=[C]1)C(=O)[O-])OCl)ccc7c1c5c6[C]=CC6=C(N(C(=c(c56)c(c1)Cl)OC1[C](C(=C(Cl)C(=N1)Cl)c1c(cc(C5=CC(OC6=C7C(=[C]c3c3c(c4cc2Cl)ccc(=C(N6C2=CC=C(C=[C]2)C(=O)[O-])OCl)c73)Cl)(Cl)N=C(Cl)[C]5Cl)cc1Cl)Cl)Cl)C1=CC=C(C(=[C]1)Cl)C(=O)[O-])OCl)Cl)Cl.ClOC1=C2C=[C]c3c4c2c2=C(N1C1=CC=C(C(=[C]1)Cl)C(=O)[O-])OC1[N]C(=C(C(=C1Cl)c1c(Cl)cc(cc1Cl)C1=CC(Cl)(N=C([C]1Cl)Cl)OC1=C5C(=[C]c6c7c5c(=C(N1C1=CC=C(C=[C]1)C(=O)[O-])OCl)ccc7c1c5c6[C]=CC6=C(N(C(=c(c56)c(c1)Cl)OC1C(=C(c5c(cc(C6=CC(OC7=C8C(=[C]c3c3c(c4cc2Cl)ccc(=C(N7C2=CC=C(C=[C]2)C(=O)[O-])OCl)c83)Cl)(Cl)N=C(Cl)[C]6Cl)cc5Cl)Cl)C(=C(Cl)[N]1)Cl)Cl)C1=CC=C(C(=[C]1)Cl)C(=O)[O-])OCl)Cl)Cl)Cl.[O-]C(=O)c1cc(Cl)c(c(c1)Cl)c1cc(Cl)c(c(c1Cl)Cl)c1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-].[Zn][Zn] MOFid-v1.UNKNOWN.cat0;5056626,0.487389,1.6049,2.23521,3.3487,4.09606,[Zn][Zn],"['ClOC1=C2C=[C]c3c4c2c2=C(N1C1=CC=C(C(=[C]1)Cl)C(=O)[O-])OC1N=C(Cl)C(=C([C]1Cl)c1c(Cl)cc(cc1Cl)C1=CC(Cl)(N=C([C]1Cl)Cl)OC1=C5C(=[C]c6c7c5c(=C(N1C1=CC=C(C=[C]1)C(=O)[O-])OCl)ccc7c1c5c6[C]=CC6=C(N(C(=c(c56)c(c1)Cl)OC1[C](C(=C(Cl)C(=N1)Cl)c1c(cc(C5=CC(OC6=C7C(=[C]c3c3c(c4cc2Cl)ccc(=C(N6C2=CC=C(C=[C]2)C(=O)[O-])OCl)c73)Cl)(Cl)N=C(Cl)[C]5Cl)cc1Cl)Cl)Cl)C1=CC=C(C(=[C]1)Cl)C(=O)[O-])OCl)Cl)Cl', 'ClOC1=C2C=[C]c3c4c2c2=C(N1C1=CC=C(C(=[C]1)Cl)C(=O)[O-])OC1[N]C(=C(C(=C1Cl)c1c(Cl)cc(cc1Cl)C1=CC(Cl)(N=C([C]1Cl)Cl)OC1=C5C(=[C]c6c7c5c(=C(N1C1=CC=C(C=[C]1)C(=O)[O-])OCl)ccc7c1c5c6[C]=CC6=C(N(C(=c(c56)c(c1)Cl)OC1C(=C(c5c(cc(C6=CC(OC7=C8C(=[C]c3c3c(c4cc2Cl)ccc(=C(N7C2=CC=C(C=[C]2)C(=O)[O-])OCl)c83)Cl)(Cl)N=C(Cl)[C]6Cl)cc5Cl)Cl)C(=C(Cl)[N]1)Cl)Cl)C1=CC=C(C(=[C]1)Cl)C(=O)[O-])OCl)Cl)Cl)Cl', '[O-]C(=O)c1cc(Cl)c(c(c1)Cl)c1cc(Cl)c(c(c1Cl)Cl)c1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-]']",3
hMOF-5058531,BrOC1=C2C=[C]c3c4=C2C(=C(N1C1=[C]C(=NC=[C]1)Br)OBr)C(=[C]c4c1c2c3cc(Br)c3=C(OBr)N(C(=c(c23)cc1)OBr)C1=[C]C(=NC(=[C]1)Br)Br)Br.BrO[C]1N(C2=[C]C(=C(C=[C]2)C(=O)[O-])Br)C(=c2c3=C1C(=C(Br)[C]1c3c(cc2Br)C(=O)N(C1=O)c1cc(Br)c(c(c1)Br)C(=O)[O-])Br)OBr.BrO[C]1N(C2=[C]C=C(C=C2)C(=O)[O-])C(=O)c2c3c1c(Br)c(Br)c1c3c(cc2)C(=O)N(C1=O)C1=C[C]=C(C=C1)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat3;5058531,0.451643,1.40868,2.10469,3.98767,5.81097,[Zn][Zn],"['BrOC1=C2C=[C]c3c4=C2C(=C(N1C1=[C]C(=NC=[C]1)Br)OBr)C(=[C]c4c1c2c3cc(Br)c3=C(OBr)N(C(=c(c23)cc1)OBr)C1=[C]C(=NC(=[C]1)Br)Br)Br', 'BrO[C]1N(C2=[C]C(=C(C=[C]2)C(=O)[O-])Br)C(=c2c3=C1C(=C(Br)[C]1c3c(cc2Br)C(=O)N(C1=O)c1cc(Br)c(c(c1)Br)C(=O)[O-])Br)OBr', 'BrO[C]1N(C2=[C]C=C(C=C2)C(=O)[O-])C(=O)c2c3c1c(Br)c(Br)c1c3c(cc2)C(=O)N(C1=O)C1=C[C]=C(C=C1)C(=O)[O-]']",3
hMOF-25630,Fc1nc(F)cc(c1)c1cc(F)ncc1F.[O-]C(=O)c1cc2cc(F)c3c4c2c(c1F)ccc4c(c(c3F)C(=O)[O-])F.[O-]C(=O)c1ccc(cc1F)c1ccc(c(c1F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1,0.282182,1.23587,2.12769,5.46718,7.85367,[Zn][Zn],"['Fc1nc(F)cc(c1)c1cc(F)ncc1F', '[O-]C(=O)c1cc2cc(F)c3c4c2c(c1F)ccc4c(c(c3F)C(=O)[O-])F', '[O-]C(=O)c1ccc(cc1F)c1ccc(c(c1F)F)C(=O)[O-]']",3
hMOF-26337,Fc1cc2cncc3c2c2c1cncc2c(c3F)F.[O-]C(=O)C1=[C]c2c(F)cc3c4c2c(=C1)c(F)cc4c(c(c3)C(=O)[O-])F.[O-]C(=O)C1=[C]c2c(F)cc3c4c2c(=C1F)c(F)c(c4cc(c3F)C(=O)[O-])F.[Zn][Zn] MOFid-v1.pcu.cat1,1.21559,3.23272,4.15895,6.05554,6.89112,[Zn][Zn],"['Fc1cc2cncc3c2c2c1cncc2c(c3F)F', '[O-]C(=O)C1=[C]c2c(F)cc3c4c2c(=C1)c(F)cc4c(c(c3)C(=O)[O-])F', '[O-]C(=O)C1=[C]c2c(F)cc3c4c2c(=C1F)c(F)c(c4cc(c3F)C(=O)[O-])F']",3
hMOF-26122,Cc1cc2cncc3c2c2c1cnc(c2cc3)C.[O-]C(=O)c1cc2ccc3c4c2c(c1)c(C)c(c4cc(c3C)C(=O)[O-])C.[O-]C(=O)c1ccc(cc1C)N=Nc1ccc(c(c1C)C)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1,0.335463,1.47431,2.52061,5.38553,7.56314,[Zn][Zn],"['Cc1cc2cncc3c2c2c1cnc(c2cc3)C', '[O-]C(=O)c1cc2ccc3c4c2c(c1)c(C)c(c4cc(c3C)C(=O)[O-])C', '[O-]C(=O)c1ccc(cc1C)N=Nc1ccc(c(c1C)C)C(=O)[O-]']",3
hMOF-5042664,Clc1c(Cl)nccc1c1ccc(cc1Cl)c1c(Cl)cnc(c1Cl)Cl.[O-]C(=O)C#CC12C(Cl)C(Cl)(Cl)C(C([C]1Cl)(Cl)Cl)([C](C2(Cl)Cl)Cl)C#CC(=O)[O-].[O-]C(=O)C1=C[C]=C(C=C1Cl)c1ccc(c(c1Cl)Cl)C1=[C]C=C(C(=C1)Cl)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat2;5042664,0.688599,2.02364,2.76268,3.87016,4.45264,[Zn][Zn],"['Clc1c(Cl)nccc1c1ccc(cc1Cl)c1c(Cl)cnc(c1Cl)Cl', '[O-]C(=O)C#CC12C(Cl)C(Cl)(Cl)C(C([C]1Cl)(Cl)Cl)([C](C2(Cl)Cl)Cl)C#CC(=O)[O-]', '[O-]C(=O)C1=C[C]=C(C=C1Cl)c1ccc(c(c1Cl)Cl)C1=[C]C=C(C(=C1)Cl)C(=O)[O-]']",3
hMOF-26776,Fc1cc2-c3cnccc3C=[C]c2c2c1C=CN=[C]2.[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1cc2c(cc1F)c(F)cc1c2c(F)cc2c1cc(c(c2F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1,0.985339,2.26617,2.47234,3.23144,3.6621,[Zn][Zn],"['Fc1cc2-c3cnccc3C=[C]c2c2c1C=CN=[C]2', '[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1cc2c(cc1F)c(F)cc1c2c(F)cc2c1cc(c(c2F)F)C(=O)[O-]']",3
hMOF-26196,Cc1ncc2c3c1ccc1c3c(c(c2C)C)cnc1C.[O-]C(=O)c1cc2c(C)c(C)c3c4c2c(c1C)cc(c4cc(c3C)C(=O)[O-])C.[O-]C(=O)c1cc2ccc3c4c2c(c1C)c(C)c(c4c(c(c3C)C(=O)[O-])C)C.[Zn][Zn] MOFid-v1.pcu.cat1,1.60756,2.70382,3.27424,3.9101,4.48723,[Zn][Zn],"['Cc1ncc2c3c1ccc1c3c(c(c2C)C)cnc1C', '[O-]C(=O)c1cc2c(C)c(C)c3c4c2c(c1C)cc(c4cc(c3C)C(=O)[O-])C', '[O-]C(=O)c1cc2ccc3c4c2c(c1C)c(C)c(c4c(c(c3C)C(=O)[O-])C)C']",3
hMOF-5045380,Fc1ccc2c(c1)nc1c(n2)c(F)ccc1.[O-]C(=O)C12C3C4[C]2C2(C1C3C42C(=O)[O-])F.[O-]C(=O)c1c2C=C[C]=Cc2c(c2c1c(F)c(F)c(c2F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5045380,0.651513,2.04337,2.71821,3.93038,5.17355,[Zn][Zn],"['Fc1ccc2c(c1)nc1c(n2)c(F)ccc1', '[O-]C(=O)C12C3C4[C]2C2(C1C3C42C(=O)[O-])F', '[O-]C(=O)c1c2C=C[C]=Cc2c(c2c1c(F)c(F)c(c2F)F)C(=O)[O-]']",3
hMOF-5040042,N#CC=C(C#N)Cl.[O-]C(=O)C1=CC2=C(C(=[C]1)Cl)C=C([C]=C2Cl)C(=O)[O-].[O-]C(=O)c1cc(Cl)c2c(c1Cl)c(Cl)cc(c2Cl)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5040042,1.86897,4.05482,5.0674,5.84777,6.3828,[Zn][Zn],"['N#CC=C(C#N)Cl', '[O-]C(=O)C1=CC2=C(C(=[C]1)Cl)C=C([C]=C2Cl)C(=O)[O-]', '[O-]C(=O)c1cc(Cl)c2c(c1Cl)c(Cl)cc(c2Cl)C(=O)[O-]']",3
hMOF-5055342,Cc1cc(ccc1N1[C]c2cc(C)c3c4c2c(C1=O)cc(c4[C]N(C3=O)c1cc(C)c(c(c1C)C)C(=O)[O-])C)C(=O)[O-].N#CC#N.[O-]C(=O)C#CC#CC(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5055342,0.242177,1.177,2.19255,6.36501,9.06057,[Zn][Zn],"['Cc1cc(ccc1N1[C]c2cc(C)c3c4c2c(C1=O)cc(c4[C]N(C3=O)c1cc(C)c(c(c1C)C)C(=O)[O-])C)C(=O)[O-]', 'N#CC#N', '[O-]C(=O)C#CC#CC(=O)[O-]']",3
hMOF-25918,Clc1ncc2c3c1cc(Cl)c1c3c(c(c2Cl)Cl)c(nc1Cl)Cl.[O-]C(=O)C#Cc1ccc(c(c1Cl)Cl)C#CC(=O)[O-].[O-]C(=O)c1cc2cc(Cl)c3c4c2c(c1)c(Cl)c(c4cc(c3Cl)C(=O)[O-])Cl.[Zn][Zn] MOFid-v1.pcu.cat1,0.92557,2.64022,3.5259,5.27798,6.44125,[Zn][Zn],"['Clc1ncc2c3c1cc(Cl)c1c3c(c(c2Cl)Cl)c(nc1Cl)Cl', '[O-]C(=O)C#Cc1ccc(c(c1Cl)Cl)C#CC(=O)[O-]', '[O-]C(=O)c1cc2cc(Cl)c3c4c2c(c1)c(Cl)c(c4cc(c3Cl)C(=O)[O-])Cl']",3
hMOF-5041193,CC1C(C)C2(C(=O)[O-])C(C(C1(C(=O)[O-])C(C2C)C)C)C.CC1CN2C(CN1C(C2(C)C)C)C.[O-]C(=O)C12CC(C)C(C(C1)(C)C)(C(C2C)(C)C)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5041193,1.05391,2.07048,2.7078,3.40936,3.76801,[Zn][Zn],"['CC1C(C)C2(C(=O)[O-])C(C(C1(C(=O)[O-])C(C2C)C)C)C', 'CC1CN2C(CN1C(C2(C)C)C)C', '[O-]C(=O)C12CC(C)C(C(C1)(C)C)(C(C2C)(C)C)C(=O)[O-]']",3
hMOF-22974,Cc1nc(C)c(c(c1)c1ccc(cc1)c1ccncc1)C.[O-]C(=O)c1ccc(cc1C)c1ccc(c(c1)C)c1c(C)cc(c(c1C)C)C(=O)[O-].[O-]C(=O)c1ccc2c(c1C)c(C)c(c(c2C)C(=O)[O-])C.[Zn][Zn] MOFid-v1.pcu.cat1,0.296894,1.24355,2.10116,6.673,11.718,[Zn][Zn],"['Cc1nc(C)c(c(c1)c1ccc(cc1)c1ccncc1)C', '[O-]C(=O)c1ccc(cc1C)c1ccc(c(c1)C)c1c(C)cc(c(c1C)C)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1C)c(C)c(c(c2C)C(=O)[O-])C']",3
hMOF-5046974,CCC1=C(C=[C]C(=C1)C(=O)[O-])N=Nc1ccc(cc1CC)C(=O)[O-].CCC1=CC(=[C]C=C1N=Nc1ccc(cc1CC)C(=O)[O-])C(=O)[O-].N#CC12C3C4C2(C2(C1C3(C42C#N)CC)CC)CC.[Zn][Zn] MOFid-v1.pcu.cat1;5046974,0.286872,1.4147,2.7869,7.44469,10.7674,[Zn][Zn],"['CCC1=C(C=[C]C(=C1)C(=O)[O-])N=Nc1ccc(cc1CC)C(=O)[O-]', 'CCC1=CC(=[C]C=C1N=Nc1ccc(cc1CC)C(=O)[O-])C(=O)[O-]', 'N#CC12C3C4C2(C2(C1C3(C42C#N)CC)CC)CC']",3
hMOF-5042645,Fc1nc(F)c(c(c1)c1cc(F)c(c(c1F)F)c1ccncc1F)F.[O-]C(=O)C#CC12CC(F)(F)C(C(C1(F)F)(F)F)(C(C2(F)F)(F)F)C#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(c(c1F)F)c1ccc(cc1F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat2;5042645,0.374943,1.66677,2.59376,5.12772,6.97344,[Zn][Zn],"['Fc1nc(F)c(c(c1)c1cc(F)c(c(c1F)F)c1ccncc1F)F', '[O-]C(=O)C#CC12CC(F)(F)C(C(C1(F)F)(F)F)(C(C2(F)F)(F)F)C#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(c(c1F)F)c1ccc(cc1F)C(=O)[O-]']",3
hMOF-26611,OC1=N[CH]c2c3c1cc(O)c1c3c(cc2)C(=[N]=C1O)O.[O-]C(=O)c1cc2c(O)c(O)c3c4c2c(c1O)cc(c4c(c(c3O)C(=O)[O-])O)O.[O-]C(=O)c1cc2ccc3c4c2c(c1)c(O)c(c4cc(c3O)C(=O)[O-])O.[Zn][Zn] MOFid-v1.pcu.cat1,1.00349,2.89394,3.96146,5.88452,6.81766,[Zn][Zn],"['OC1=N[CH]c2c3c1cc(O)c1c3c(cc2)C(=[N]=C1O)O', '[O-]C(=O)c1cc2c(O)c(O)c3c4c2c(c1O)cc(c4c(c(c3O)C(=O)[O-])O)O', '[O-]C(=O)c1cc2ccc3c4c2c(c1)c(O)c(c4cc(c3O)C(=O)[O-])O']",3
hMOF-5055188,CCc1cc2c(CC)ncc3c2c2c1cncc2c(c3)CC.[O][C]c1c(CC)cc(c(c1CC)CC)N1[C]c2cc(CC)c3c4c2c(C1=O)c(CC)c(c4C(=O)N([C]3)c1cc(CC)c(c(c1CC)CC)C(=O)[O-])CC.[O].[Zn][Zn] MOFid-v1.pcu,0.939209,2.56756,3.53316,5.58449,7.20228,[Zn][Zn],"['CCc1cc2c(CC)ncc3c2c2c1cncc2c(c3)CC', '[O][C]c1c(CC)cc(c(c1CC)CC)N1[C]c2cc(CC)c3c4c2c(C1=O)c(CC)c(c4C(=O)N([C]3)c1cc(CC)c(c(c1CC)CC)C(=O)[O-])CC', '[O]']",3
hMOF-24684,Fc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(F)c(c(c1F)F)F.Fc1ncc(c(c1)N=Nc1cc(F)nc(c1F)F)F.[O-]C(=O)c1cc(F)c(c(c1F)F)N=Nc1c(F)c(F)c(c(c1F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1,0.502118,1.41038,2.05725,3.51022,4.65656,[Zn][Zn],"['Fc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(F)c(c(c1F)F)F', 'Fc1ncc(c(c1)N=Nc1cc(F)nc(c1F)F)F', '[O-]C(=O)c1cc(F)c(c(c1F)F)N=Nc1c(F)c(F)c(c(c1F)F)C(=O)[O-]']",3
hMOF-23903,CCCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])cccc2.CCCc1ccc2c(c1)nccn2.[O-]C(=O)C#CC(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0,0.407439,1.62696,2.63047,4.70398,6.83111,[Zn][Zn],"['CCCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])cccc2', 'CCCc1ccc2c(c1)nccn2', '[O-]C(=O)C#CC(=O)[O-]']",3
hMOF-5045396,Nc1ccc2c(c1)nc1c(n2)c(N)c(c(c1N)N)N.[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])N)N)N.[O-]C(=O)c1c2C=CC3[CH]c2c(c2c1c(N)cc(c2N)[NH2]3)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5045396,0.814414,1.82632,2.08803,3.16482,3.2543,[Zn][Zn],"['Nc1ccc2c(c1)nc1c(n2)c(N)c(c(c1N)N)N', '[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])N)N)N', '[O-]C(=O)c1c2C=CC3[CH]c2c(c2c1c(N)cc(c2N)[NH2]3)C(=O)[O-]']",3
hMOF-5041606,Fc1cc(N=Nc2cc(F)nc(c2F)F)cc(n1)F.Fc1cc(ccc1N=Nc1c(F)cc(c(c1F)F)C(=O)[O-])C(=O)[O-].[O-]C(=O)C12CC(F)C(C(C1F)F)(C(C2F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5041606,0.357825,1.32724,2.13986,4.42821,6.64273,[Zn][Zn],"['Fc1cc(N=Nc2cc(F)nc(c2F)F)cc(n1)F', 'Fc1cc(ccc1N=Nc1c(F)cc(c(c1F)F)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C12CC(F)C(C(C1F)F)(C(C2F)F)C(=O)[O-]']",3
hMOF-24407,Nc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-].Nc1ccc2c(c1)nc(c(n2)N)N.[O-]C(=O)c1c(N)c(N)c2c3c1c(N)c(cc3[NH2]OC2=O)N.[Zn][Zn] MOFid-v1.pcu.cat0,0.438093,1.84502,2.92593,4.94185,5.98772,[Zn][Zn],"['Nc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-]', 'Nc1ccc2c(c1)nc(c(n2)N)N', '[O-]C(=O)c1c(N)c(N)c2c3c1c(N)c(cc3[NH2]OC2=O)N']",3
hMOF-5035397,CCCOc1c(OCCC)c(C(=O)[O-])c2c(c1C(=O)[O-])cccc2.CCCOc1cnc2c(n1)cc(c(c2)OCCC)OCCC.[O-]C(=O)C#CC#CC(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5035397,0.686338,2.27268,2.93544,4.42487,5.66346,[Zn][Zn],"['CCCOc1c(OCCC)c(C(=O)[O-])c2c(c1C(=O)[O-])cccc2', 'CCCOc1cnc2c(n1)cc(c(c2)OCCC)OCCC', '[O-]C(=O)C#CC#CC(=O)[O-]']",3
hMOF-5041554,Cc1cc(C#Cc2ccncc2)c(c(n1)C)C.Cc1cc(ccc1C#Cc1cc(C)c(c(c1C)C)C(=O)[O-])C(=O)[O-].[O-]C(=O)C12CC(C)(C)C(C(C1C)(C)C)(C(C2(C)C)(C)C)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5041554,0.544281,2.0221,2.82421,4.32073,5.83357,[Zn][Zn],"['Cc1cc(C#Cc2ccncc2)c(c(n1)C)C', 'Cc1cc(ccc1C#Cc1cc(C)c(c(c1C)C)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C12CC(C)(C)C(C(C1C)(C)C)(C(C2(C)C)(C)C)C(=O)[O-]']",3
hMOF-5043458,CC1C(C)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])C(C2C)C)C)C.N#CC12C(C)CC(C(C1C)C)(C(C2C)(C)C)C#N.[O-]C(=O)C#CC12CC(C)C(C(C1C)(C)C)(CC2(C)C)C#CC(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5043458,0.30689,1.30805,2.24471,5.51929,7.5645,[Zn][Zn],"['CC1C(C)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])C(C2C)C)C)C', 'N#CC12C(C)CC(C(C1C)C)(C(C2C)(C)C)C#N', '[O-]C(=O)C#CC12CC(C)C(C(C1C)(C)C)(CC2(C)C)C#CC(=O)[O-]']",3
hMOF-17214,FC1=NC(=[C]C(=C1)C1=C(F)C(=NC(=[C]1)F)F)F.[O-]C(=O)c1ccc(c2c1CC2(F)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1cc(F)c(c(c1)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1,0.42067,1.29827,2.16597,3.71487,4.25655,[Zn][Zn],"['FC1=NC(=[C]C(=C1)C1=C(F)C(=NC(=[C]1)F)F)F', '[O-]C(=O)c1ccc(c2c1CC2(F)F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1cc(F)c(c(c1)F)C(=O)[O-]']",3
hMOF-26699,Fc1cc(ccc1c1ccc(c(c1)F)c1ccc(c(c1F)F)C(=O)[O-])C(=O)[O-].Fc1cc(ccc1c1ccc(c(c1)F)c1ccc(cc1F)C(=O)[O-])C(=O)[O-].Fc1ncc2c(c1)cc(c1c2ccc2c1cnc(c2F)F)F.[Zn][Zn] MOFid-v1.pcu.cat2,0.655631,2.33784,3.26675,4.85535,5.79276,[Zn][Zn],"['Fc1cc(ccc1c1ccc(c(c1)F)c1ccc(c(c1F)F)C(=O)[O-])C(=O)[O-]', 'Fc1cc(ccc1c1ccc(c(c1)F)c1ccc(cc1F)C(=O)[O-])C(=O)[O-]', 'Fc1ncc2c(c1)cc(c1c2ccc2c1cnc(c2F)F)F']",3
hMOF-27137,CCCC1=C([C]=c2c(=C1C[CH2])cc(c1=c3c(=[C]C=c21)c(CCC)c(c(c3)C(=O)[O-])CCC)CCC)C(=O)[O-].CCCc1cc2c(cc1C(=O)[O-])ccc(c2CCC)C(=O)[O-].CCCc1ncc2c(c1)c(C[CH2])ncc2CCC.[Zn][Zn] MOFid-v1.pcu.cat0,0.377227,1.70302,3.00304,6.58022,8.32081,[Zn][Zn],"['CCCC1=C([C]=c2c(=C1C[CH2])cc(c1=c3c(=[C]C=c21)c(CCC)c(c(c3)C(=O)[O-])CCC)CCC)C(=O)[O-]', 'CCCc1cc2c(cc1C(=O)[O-])ccc(c2CCC)C(=O)[O-]', 'CCCc1ncc2c(c1)c(C[CH2])ncc2CCC']",3
hMOF-5049051,NC(=Cc1ccc(cc1N)C(=O)[O-])c1ccc(c(c1)N)C(=O)[O-].NC1Cc2c1nc(c(n2)N)N.N[NH2]C(=C(C1=[C]C(=C(C=C1)C(=O)[O-])N)N)c1ccc(c(c1)N)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5049051,0.352411,1.31915,2.22549,4.47326,6.10148,[Zn][Zn],"['NC(=Cc1ccc(cc1N)C(=O)[O-])c1ccc(c(c1)N)C(=O)[O-]', 'NC1Cc2c1nc(c(n2)N)N', 'N[NH2]C(=C(C1=[C]C(=C(C=C1)C(=O)[O-])N)N)c1ccc(c(c1)N)C(=O)[O-]']",3
hMOF-5037986,N#CC#CC#N.[O-]C(=O)C1=CC2=c3c(=[C]1)cc(Br)c1c3c([C]=C2Br)cc(c1)C(=O)[O-].[O-]C(=O)c1cc2c(Br)c(Br)c3c4c2c(c1Br)C(=[C]c4cc(c3Br)C(=O)[O-])Br.[Zn][Zn] MOFid-v1.pcu.cat1;5037986,1.27597,3.29118,3.94086,4.90887,5.54729,[Zn][Zn],"['N#CC#CC#N', '[O-]C(=O)C1=CC2=c3c(=[C]1)cc(Br)c1c3c([C]=C2Br)cc(c1)C(=O)[O-]', '[O-]C(=O)c1cc2c(Br)c(Br)c3c4c2c(c1Br)C(=[C]c4cc(c3Br)C(=O)[O-])Br']",3
hMOF-25491,Fc1cc2cnc(cc2c(n1)F)F.[O-]C(=O)C1=C(F)c2c(C=[C]1)c(F)c(cc2)C(=O)[O-].[O-]C(=O)C1=[C]C=c2c(=C1)cc(c(c2F)C(=O)[O-])F.[Zn][Zn] MOFid-v1.pcu.cat1,1.3469,2.67544,2.80643,3.46465,3.58367,[Zn][Zn],"['Fc1cc2cnc(cc2c(n1)F)F', '[O-]C(=O)C1=C(F)c2c(C=[C]1)c(F)c(cc2)C(=O)[O-]', '[O-]C(=O)C1=[C]C=c2c(=C1)cc(c(c2F)C(=O)[O-])F']",3
hMOF-26511,CCOc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])ccc(c1)O[CH2].CCOc1ccc2c(c1)nc1c(n2)cc(cc1)OCC.[CH2]OC(=[C][C]([C]=CC(=[CH])C(=O)[O-])C)[CH]C1=[C]C(=CC(=C1)C(=O)[O-])C(=[CH])O[CH2].[Zn][Zn] MOFid-v1.pcu.cat0,0.879182,1.84648,2.29139,3.17257,3.73752,[Zn][Zn],"['CCOc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])ccc(c1)O[CH2]', 'CCOc1ccc2c(c1)nc1c(n2)cc(cc1)OCC', '[CH2]OC(=[C][C]([C]=CC(=[CH])C(=O)[O-])C)[CH]C1=[C]C(=CC(=C1)C(=O)[O-])C(=[CH])O[CH2]']",3
hMOF-5055236,[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-].[Zn][Zn].n1ccc2c(c1)c1ccc3c(c1cc2)cncc3 MOFid-v1.pcu.cat1;5055236,0.328105,1.54749,2.56963,6.4457,10.6543,[Zn][Zn],"['[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-]', 'n1ccc2c(c1)c1ccc3c(c1cc2)cncc3']",3
