MOF,MOFid,CO2_wc_001,CO2_wc_005,CO2_wc_01,CO2_wc_05,CO2_wc_25,metal_node,organic_linker,len_linkers
hMOF-1002989,CCc1c(cc2c(c1CC)c(CC)c(c1=c3c(=C[C]=c21)c(CC)c(c(c3)C(=O)[O-])CC)CC)C(=O)[O-].CCc1c(ccc(c1CC)C#CC(=O)[O-])C#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0,1.9032,2.72621,3.16551,5.89857,8.98165,[V],"['CCc1c(cc2c(c1CC)c(CC)c(c1=c3c(=C[C]=c21)c(CC)c(c(c3)C(=O)[O-])CC)CC)C(=O)[O-]', 'CCc1c(ccc(c1CC)C#CC(=O)[O-])C#CC(=O)[O-]', '[O]']",3
hMOF-1002876,Fc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(cc1)F.[O-]C(=O)c1cc2ccc3c4c2c(c1)c(F)c(c4c(c(c3F)C(=O)[O-])F)F.[O].[V] MOFid-v1.rna.cat0,1.46037,2.87432,3.61033,4.95709,5.90192,[V],"['Fc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(cc1)F', '[O-]C(=O)c1cc2ccc3c4c2c(c1)c(F)c(c4c(c(c3F)C(=O)[O-])F)F', '[O]']",3
hMOF-1003123,N#Cc1cc(cc2c1cc(cc2)C(=O)[O-])C(=O)[O-].N#Cc1cc2c3cc(ccc3ccc2c2c1ccc(c2C#N)C(=O)[O-])C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.552484,1.91869,3.14724,6.19124,9.21609,[V],"['N#Cc1cc(cc2c1cc(cc2)C(=O)[O-])C(=O)[O-]', 'N#Cc1cc2c3cc(ccc3ccc2c2c1ccc(c2C#N)C(=O)[O-])C(=O)[O-]', '[O]']",3
hMOF-6004579,Oc1c(O)c(O)c2c(c1O)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)c(cc1O)O.[O-]C(=O)c1ccc(c(c1O)O)c1nnc(nn1)c1ccc(c(c1O)O)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6004579,0.571653,1.38217,2.19283,3.27072,5.8398,[V],"['Oc1c(O)c(O)c2c(c1O)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)c(cc1O)O', '[O-]C(=O)c1ccc(c(c1O)O)c1nnc(nn1)c1ccc(c(c1O)O)C(=O)[O-]', '[O]']",3
hMOF-1003054,[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.401181,1.26623,2.32974,4.62378,8.29305,[V],"['[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-]', '[O]']",3
hMOF-6004588,N=Nc1c2[N]NN(c(c2c2nnc(nn2)c2c(N=N)cc(c(c2N=N)N=N)C(=O)[O-])cc1C(=O)[O-])[NH].N=Nc1cc2c(cc1N=N)c1c3c4c2C2([O])O[NH]2[N]c4c(cc3[N]NC1([O])[O])N=N.[O].[V] MOFid-v1.UNKNOWN.cat0;6004588,0.954724,1.82152,2.26679,3.83692,5.58244,[V],"['N=Nc1c2[N]NN(c(c2c2nnc(nn2)c2c(N=N)cc(c(c2N=N)N=N)C(=O)[O-])cc1C(=O)[O-])[NH]', 'N=Nc1cc2c(cc1N=N)c1c3c4c2C2([O])O[NH]2[N]c4c(cc3[N]NC1([O])[O])N=N', '[O]']",3
hMOF-6003507,[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-].[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6003507,0.677347,1.64092,2.02458,3.67021,6.59804,[V],"['[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]', '[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-]', '[O]']",3
hMOF-1002727,COc1c([O])c([O])cc2c1c(C(=O)[O-])c1c(OC)cccc1c2C(=O)[O-].[O-]C(=O)[C]=[C]C=C(C(=O)[O-])[O].[O].[V] MOFid-v1.rna.cat0,1.32924,2.3799,2.11053,2.71417,2.78412,[V],"['COc1c([O])c([O])cc2c1c(C(=O)[O-])c1c(OC)cccc1c2C(=O)[O-]', '[O-]C(=O)[C]=[C]C=C(C(=O)[O-])[O]', '[O]']",3
hMOF-6001839,CCOc1c(O[CH2])c2ccc(c3c2c2c1c1cc(ccc1cc2OCO3)C(=O)[O-])C(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6001839,1.03372,2.16948,2.83304,4.44322,7.0183,[V],"['CCOc1c(O[CH2])c2ccc(c3c2c2c1c1cc(ccc1cc2OCO3)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', '[O]']",3
hMOF-6005040,N[NH2]c1cc2C(=O)N(c3cc(N)c(cc3N)C(=O)[O-])C(=O)c3c2c2c1c1=[C]C=C4c5c1c(c2c(c3N)N)ccc5C(=O)N(C4=O)c1cc(N)c(cc1N)C(=O)[O-].[O-]C(=O)c1cc(N)c(c2c1CC2(N)N)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6005040,1.14962,3.42035,4.30659,7.47664,9.95104,[V],"['N[NH2]c1cc2C(=O)N(c3cc(N)c(cc3N)C(=O)[O-])C(=O)c3c2c2c1c1=[C]C=C4c5c1c(c2c(c3N)N)ccc5C(=O)N(C4=O)c1cc(N)c(cc1N)C(=O)[O-]', '[O-]C(=O)c1cc(N)c(c2c1CC2(N)N)C(=O)[O-]', '[O]']",3
hMOF-6005157,COC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42)OC)C#CC(=O)[O-])OC.COc1c(ccc(c1OC)N1C(=O)C2=c3c(C1=O)c(OC)cc1c3c([C]=C2OC)c2=[C]C=C3c4c2c1ccc4C(=O)N(C3=O)c1c(OC)cc(c(c1OC)OC)C(=O)[O-])C(=O)[O-].[O].[V] MOFid-v1.rna,1.02991,2.27917,2.83486,4.73487,7.81111,[V],"['COC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42)OC)C#CC(=O)[O-])OC', 'COc1c(ccc(c1OC)N1C(=O)C2=c3c(C1=O)c(OC)cc1c3c([C]=C2OC)c2=[C]C=C3c4c2c1ccc4C(=O)N(C3=O)c1c(OC)cc(c(c1OC)OC)C(=O)[O-])C(=O)[O-]', '[O]']",3
hMOF-6004698,N#Cc1cc(ccc1C(=O)[O-])c1nnc(nn1)c1ccc(c(c1)C#N)C(=O)[O-].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat1;6004698,0.334425,1.25762,2.15946,4.39166,6.29686,[V],"['N#Cc1cc(ccc1C(=O)[O-])c1nnc(nn1)c1ccc(c(c1)C#N)C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O]']",3
hMOF-1003046,[O-]C(=O)C=CC(=O)[O-].[O-]C(=O)c1ccc2c(c1c1ccccc1)c1ccc3c(c1cc2)c(c1ccccc1)c(cc3)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,2.14528,2.61104,2.705,2.78006,2.77306,[V],"['[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1c1ccccc1)c1ccc3c(c1cc2)c(c1ccccc1)c(cc3)C(=O)[O-]', '[O]']",3
hMOF-6005006,CCc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(c(c1CC)CC)C(=O)[O-])CC.CCc1cc(c(cc1C(=O)[O-])CC)N1[C]c2cc(CC)c3c4c2c(C1=O)c(CC)c(c4C(=O)N(C3=O)c1cc(CC)c(c(c1)CC)C(=O)[O-])CC.[O].[V] MOFid-v1.rna.cat0;6005006,1.5287,3.33827,4.32932,6.31488,10.0046,[V],"['CCc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(c(c1CC)CC)C(=O)[O-])CC', 'CCc1cc(c(cc1C(=O)[O-])CC)N1[C]c2cc(CC)c3c4c2c(C1=O)c(CC)c(c4C(=O)N(C3=O)c1cc(CC)c(c(c1)CC)C(=O)[O-])CC', '[O]']",3
hMOF-6000310,[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1c(cc(cc1c1ccccc1)C#Cc1ccc(cc1c1ccccc1)C(=O)[O-])c1ccccc1.[O].[V] MOFid-v1.rna.cat0;6000310,0.542979,1.69566,2.50374,4.46925,6.85002,[V],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1c(cc(cc1c1ccccc1)C#Cc1ccc(cc1c1ccccc1)C(=O)[O-])c1ccccc1', '[O]']",3
hMOF-1001075,[O-]C(=O)C(=CC(=O)[O-])OCCC.[O-]C(=O)C=CC(=O)[O-].[O].[V] MOFid-v1.UNKNOWN,0.588592,1.62592,2.35288,3.21791,4.01212,[V],"['[O-]C(=O)C(=CC(=O)[O-])OCCC', '[O-]C(=O)C=CC(=O)[O-]', '[O]']",3
hMOF-6001837,N#CC(=CC#CC(=O)[O-])C#CC(=O)[O-].N#Cc1c(C#N)c(C(=O)[O-])c(c2c1c(C#N)c(C#N)c1c2cc(c2c1cc(cc2C#N)C(=O)[O-])C#N)C#N.[O].[V] MOFid-v1.rna.cat0;6001837,0.472824,1.62442,2.31306,4.24539,6.13206,[V],"['N#CC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'N#Cc1c(C#N)c(C(=O)[O-])c(c2c1c(C#N)c(C#N)c1c2cc(c2c1cc(cc2C#N)C(=O)[O-])C#N)C#N', '[O]']",3
hMOF-6004623,N#Cc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(c(c1C#N)C#N)C(=O)[O-])C#N.N#Cc1cc2ccc(c(c2c2c1c1cc(ccc1cc2)C(=O)[O-])C#N)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6004623,0.60185,1.48748,2.09109,3.54645,7.69475,[V],"['N#Cc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(c(c1C#N)C#N)C(=O)[O-])C#N', 'N#Cc1cc2ccc(c(c2c2c1c1cc(ccc1cc2)C(=O)[O-])C#N)C(=O)[O-]', '[O]']",3
hMOF-1003087,[O-]C(=O)C1=[C]c2c(C=C1O)c(O)c(c1c2c(O)cc2c1cc(c(c2)O)C(=O)[O-])O.[O-]C(=O)C=CC(=CC(=O)[O-])O.[O].[V] MOFid-v1.rna.cat0,0.378431,1.52676,2.29629,4.79626,7.13522,[V],"['[O-]C(=O)C1=[C]c2c(C=C1O)c(O)c(c1c2c(O)cc2c1cc(c(c2)O)C(=O)[O-])O', '[O-]C(=O)C=CC(=CC(=O)[O-])O', '[O]']",3
hMOF-6001817,CC(=C(C#CC(=O)[O-])C)C#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1cc(C)c(c(c1cc2C)C(=O)[O-])C.[O].[V] MOFid-v1.rna.cat0;6001817,0.874127,1.94735,2.8193,4.4803,7.65754,[V],"['CC(=C(C#CC(=O)[O-])C)C#CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1cc(C)c(c(c1cc2C)C(=O)[O-])C', '[O]']",3
hMOF-1000465,Clc1cc(ccc1C#Cc1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(Cl)c(c2c1CC2(Cl)Cl)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.29767,1.34321,2.10102,4.69475,7.49375,[V],"['Clc1cc(ccc1C#Cc1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1cc(Cl)c(c2c1CC2(Cl)Cl)C(=O)[O-]', '[O]']",3
hMOF-1002305,COC1C(OC)c2c1c(C(=O)[O-])c(c(c2C(=O)[O-])OC)OC.COc1cc2[C]=C(C(=O)[O-])C(=Cc2c(c1C(=O)[O-])OC)[O].[O].[V] MOFid-v1.rna.cat0,1.02677,1.71005,2.17205,2.99134,4.11446,[V],"['COC1C(OC)c2c1c(C(=O)[O-])c(c(c2C(=O)[O-])OC)OC', 'COc1cc2[C]=C(C(=O)[O-])C(=Cc2c(c1C(=O)[O-])OC)[O]', '[O]']",3
hMOF-6004006,ClC1=CC(=C([C]=C1[C]=[C]C1=C(Cl)C(=C(C=[C]1)C(=O)[O-])Cl)Cl)C(=O)[O-].Clc1cc2c(C(=O)[O-])c3ccc(c(c3c(c2cc1Cl)C(=O)[O-])Cl)Cl.[O].[V] MOFid-v1.rna.cat0;6004006,0.951711,2.78403,3.85452,5.17926,5.92207,[V],"['ClC1=CC(=C([C]=C1[C]=[C]C1=C(Cl)C(=C(C=[C]1)C(=O)[O-])Cl)Cl)C(=O)[O-]', 'Clc1cc2c(C(=O)[O-])c3ccc(c(c3c(c2cc1Cl)C(=O)[O-])Cl)Cl', '[O]']",3
hMOF-1001307,CCOC(=C(C(=O)[O-])OCC)C(=O)[O-].[O-]C(=O)C=CC=CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.532151,1.37383,2.26013,3.63317,4.74105,[V],"['CCOC(=C(C(=O)[O-])OCC)C(=O)[O-]', '[O-]C(=O)C=CC=CC(=O)[O-]', '[O]']",3
hMOF-6001805,COc1cc(OC)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(c(c1OC)O[CH2])OC.[O].[O]C(=CC#CC(=O)[O-])C#CC(=O)[O-].[V] MOFid-v1.rna.cat0;6001805,1.43493,2.2418,2.64059,3.56226,4.50926,[V],"['COc1cc(OC)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(c(c1OC)O[CH2])OC', '[O]', '[O]C(=CC#CC(=O)[O-])C#CC(=O)[O-]']",3
hMOF-6002093,Cc1cc(C(=O)[O-])c(c(c1N=Nc1cc(C)c(c(c1)C)C(=O)[O-])C)C.[O-]C(=O)C12CC(C)C(C(C1)(C)C)(C(C2C)C)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6002093,0.999417,2.65366,3.37957,4.95579,7.29448,[V],"['Cc1cc(C(=O)[O-])c(c(c1N=Nc1cc(C)c(c(c1)C)C(=O)[O-])C)C', '[O-]C(=O)C12CC(C)C(C(C1)(C)C)(C(C2C)C)C(=O)[O-]', '[O]']",3
hMOF-6000343,Fc1ccc(cc1)c1c(cc(c(c1F)C(=O)[O-])c1ccc(cc1)F)C(=O)[O-].[O-]C(=O)C#CC#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6000343,0.710299,2.51904,3.04581,4.96233,5.84815,[V],"['Fc1ccc(cc1)c1c(cc(c(c1F)C(=O)[O-])c1ccc(cc1)F)C(=O)[O-]', '[O-]C(=O)C#CC#CC(=O)[O-]', '[O]']",3
hMOF-1000005,[O-]C(=O)c1cc(C)c(c(c1C)C)C(=O)[O-].[O-]C(=O)c1ccc(c(c1C)C)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.704567,1.73417,2.2316,4.24854,6.01184,[V],"['[O-]C(=O)c1cc(C)c(c(c1C)C)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1C)C)C(=O)[O-]', '[O]']",3
hMOF-1001363,CCCC(=CC(=O)[O-])C=C(C(=O)[O-])CCC.CCCc1cc(C(=O)[O-])c(cc1c1cc(CCC)c(c(c1CCC)CCC)C(=O)[O-])CCC.[O].[V] MOFid-v1.rna.cat0,2.53619,3.24377,3.61859,4.4189,5.16512,[V],"['CCCC(=CC(=O)[O-])C=C(C(=O)[O-])CCC', 'CCCc1cc(C(=O)[O-])c(cc1c1cc(CCC)c(c(c1CCC)CCC)C(=O)[O-])CCC', '[O]']",3
hMOF-1000445,[O-]C(=O)C1=[C]C=C(C=[C]1)C#CC1=[C]C(=C(C=[C]1)C(=O)[O-])Cl.[O-]C(=O)c1ccc(cc1Cl)C#Cc1ccc(c(c1Cl)Cl)C(=O)[O-].[O].[V] MOFid-v1.rna.cat1,1.26116,2.05523,2.49812,3.96179,4.48452,[V],"['[O-]C(=O)C1=[C]C=C(C=[C]1)C#CC1=[C]C(=C(C=[C]1)C(=O)[O-])Cl', '[O-]C(=O)c1ccc(cc1Cl)C#Cc1ccc(c(c1Cl)Cl)C(=O)[O-]', '[O]']",3
hMOF-1002587,Oc1cc(O)c2c(c1O)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)ccc1O.[O-]C(=O)c1ccc(cc1)c1ccc(c(c1)O)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.807552,1.84933,2.49449,4.17547,5.94054,[V],"['Oc1cc(O)c2c(c1O)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)ccc1O', '[O-]C(=O)c1ccc(cc1)c1ccc(c(c1)O)C(=O)[O-]', '[O]']",3
hMOF-6000966,CCCOc1cc(C([O])[O])c(cc1C#Cc1cc(OCCC)c(c(c1OCCC)OCCC)C(=O)[O-])O[CH]CC.[O-]C(=O)C#CC#CC#CC(=O)[O-].[O].[V] MOFid-v1.rna,0.529408,1.40704,2.02822,4.04819,7.5325,[V],"['CCCOc1cc(C([O])[O])c(cc1C#Cc1cc(OCCC)c(c(c1OCCC)OCCC)C(=O)[O-])O[CH]CC', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O]']",3
hMOF-1002666,CCc1c(N=Nc2ccc(c(c2)CC)C(=O)[O-])ccc(c1CC)C(=O)[O-].CCc1cc([CH2])cc2c1c(C(=O)[O-])c1ccccc1c2C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,1.83489,2.47075,2.84563,4.56351,6.68294,[V],"['CCc1c(N=Nc2ccc(c(c2)CC)C(=O)[O-])ccc(c1CC)C(=O)[O-]', 'CCc1cc([CH2])cc2c1c(C(=O)[O-])c1ccccc1c2C(=O)[O-]', '[O]']",3
hMOF-6003508,Clc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(Cl)c(c(c1)Cl)Cl.[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])Cl)Cl.[O].[V] MOFid-v1.rna.cat0;6003508,0.613613,1.95932,2.43903,3.91656,4.92966,[V],"['Clc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(Cl)c(c(c1)Cl)Cl', '[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])Cl)Cl', '[O]']",3
hMOF-1003116,CCCC1=Cc2c(CCC)cc3c(c2[C]=C1C(=O)[O-])cc(c1c3cc(C(=O)[O-])c(c1CCC)CCC)CCC.CCCc1c(ccc2c1ccc(c2)C(=O)[O-])C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,2.85544,4.10243,4.67538,5.61434,5.9997,[V],"['CCCC1=Cc2c(CCC)cc3c(c2[C]=C1C(=O)[O-])cc(c1c3cc(C(=O)[O-])c(c1CCC)CCC)CCC', 'CCCc1c(ccc2c1ccc(c2)C(=O)[O-])C(=O)[O-]', '[O]']",3
hMOF-6000980,Nc1cc(ccc1N=Nc1cc(N)c(c(c1N)N)C(=O)[O-])C(=O)[O-].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat1;6000980,0.495717,1.45692,2.02024,2.78023,3.18494,[V],"['Nc1cc(ccc1N=Nc1cc(N)c(c(c1N)N)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O]']",3
hMOF-1001127,[O-]C(=O)C1=C(C)C=C([C]=C1C)c1ccc(cc1C)c1ccc(c(c1)C)C(=O)[O-].[O-]C(=O)C=CC(=C(C(=O)[O-])C)C.[O].[V] MOFid-v1.rna.cat0,0.570835,1.61682,2.32982,4.597,7.86841,[V],"['[O-]C(=O)C1=C(C)C=C([C]=C1C)c1ccc(cc1C)c1ccc(c(c1)C)C(=O)[O-]', '[O-]C(=O)C=CC(=C(C(=O)[O-])C)C', '[O]']",3
hMOF-1003079,[O-]C(=O)C(=CC(=C(C(=O)[O-])F)F)F.[O-]C(=O)c1ccc2c(c1)c1c(F)c(F)c3c(c1c(c2)F)cc(cc3)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.444905,2.04103,2.78919,6.14447,8.85448,[V],"['[O-]C(=O)C(=CC(=C(C(=O)[O-])F)F)F', '[O-]C(=O)c1ccc2c(c1)c1c(F)c(F)c3c(c1c(c2)F)cc(cc3)C(=O)[O-]', '[O]']",3
hMOF-1001507,CCCC(=CC(=O)[O-])C=C(C(=O)[O-])CCC.CCCc1cc(ccc1C(=O)[O-])N=Nc1ccc(c(c1CCC)CCC)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,1.55681,3.38933,4.29555,6.26792,7.66179,[V],"['CCCC(=CC(=O)[O-])C=C(C(=O)[O-])CCC', 'CCCc1cc(ccc1C(=O)[O-])N=Nc1ccc(c(c1CCC)CCC)C(=O)[O-]', '[O]']",3
hMOF-1002594,Cc1c(C)c(C)c2c(c1C)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1C.Cc1cc(ccc1c1cc(C)c(cc1C)c1cc(C)c(cc1C)C(=O)[O-])C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,1.90348,2.71431,3.17354,5.03227,7.51901,[V],"['Cc1c(C)c(C)c2c(c1C)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1C', 'Cc1cc(ccc1c1cc(C)c(cc1C)c1cc(C)c(cc1C)C(=O)[O-])C(=O)[O-]', '[O]']",3
hMOF-1002591,Clc1cc(ccc1c1cc(Cl)c(cc1Cl)c1cc(Cl)c(cc1Cl)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1c2c(c(Cl)cc(c2Cl)Cl)c(c2c1c(Cl)cc(c2Cl)Cl)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.763756,1.85485,2.36078,3.93094,5.32091,[V],"['Clc1cc(ccc1c1cc(Cl)c(cc1Cl)c1cc(Cl)c(cc1Cl)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1c2c(c(Cl)cc(c2Cl)Cl)c(c2c1c(Cl)cc(c2Cl)Cl)C(=O)[O-]', '[O]']",3
hMOF-6001337,CCCOc1c(OCCC)c(C(=O)[O-])c(c2c1cc(OCCC)c1c2cc(c2c1cc(cc2OCCC)C(=O)[O-])OCCC)OCCC.[O-]C(=O)C#CC#CC#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6001337,1.69549,2.15892,2.18897,2.87516,3.51811,[V],"['CCCOc1c(OCCC)c(C(=O)[O-])c(c2c1cc(OCCC)c1c2cc(c2c1cc(cc2OCCC)C(=O)[O-])OCCC)OCCC', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O]']",3
hMOF-6005032,N=Nc1c(cc2c3c1N([NH])O[C]1N3C(=c3c4c1cc1n([NH])n([NH])c5=C[C]6c7c8c5[C]1c4c1c(c3)n([NH])n3-c(c81)c(c7[C]1N(C6=O)c4cc(N=N)c(c(c4[N]NO1)N=N)C(=O)[O-])n[nH][nH]3)ON[N]2)C(=O)[O-].N=Nc1cc(ccc1C(=O)[O-])C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6005032,1.0086,2.42124,3.37241,5.97564,7.69254,[V],"['N=Nc1c(cc2c3c1N([NH])O[C]1N3C(=c3c4c1cc1n([NH])n([NH])c5=C[C]6c7c8c5[C]1c4c1c(c3)n([NH])n3-c(c81)c(c7[C]1N(C6=O)c4cc(N=N)c(c(c4[N]NO1)N=N)C(=O)[O-])n[nH][nH]3)ON[N]2)C(=O)[O-]', 'N=Nc1cc(ccc1C(=O)[O-])C(=O)[O-]', '[O]']",3
hMOF-6004871,Nc1cc(C(=O)[O-])c(cc1N1C(=O)c2c(N)cc3c4c2c(C1=O)c(N)cc4C(=O)N(C3=O)c1c(N)cc(c(c1N)N)C(=O)[O-])N.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6004871,0.474825,1.83718,2.80019,5.75644,9.38548,[V],"['Nc1cc(C(=O)[O-])c(cc1N1C(=O)c2c(N)cc3c4c2c(C1=O)c(N)cc4C(=O)N(C3=O)c1c(N)cc(c(c1N)N)C(=O)[O-])N', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]', '[O]']",3
hMOF-1002633,Clc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(Cl)c(c(c1)Cl)Cl.[O-]C(=O)C#CC1=C[C]=C([C]=C1)C#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.661324,2.21365,2.64469,5.03843,6.7938,[V],"['Clc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(Cl)c(c(c1)Cl)Cl', '[O-]C(=O)C#CC1=C[C]=C([C]=C1)C#CC(=O)[O-]', '[O]']",3
hMOF-1002615,COC1C(OC)c2c1c(ccc2C(=O)[O-])C(=O)[O-].COc1c([O])c(OC)c2c(c1OC)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1.[O].[V] MOFid-v1.rna.cat0,2.1959,2.37663,2.56175,2.59364,2.60275,[V],"['COC1C(OC)c2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'COc1c([O])c(OC)c2c(c1OC)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1', '[O]']",3
hMOF-1003020,Fc1c(N=Nc2c(F)c(F)c(c(c2F)F)C(=O)[O-])ccc(c1F)C(=O)[O-].[O-]C(=O)C1=[C]c2c(C(=C1F)F)ccc1-c3c(C(=[C]c21)F)ccc(c3F)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.783022,1.54379,2.06884,4.3152,8.55398,[V],"['Fc1c(N=Nc2c(F)c(F)c(c(c2F)F)C(=O)[O-])ccc(c1F)C(=O)[O-]', '[O-]C(=O)C1=[C]c2c(C(=C1F)F)ccc1-c3c(C(=[C]c21)F)ccc(c3F)C(=O)[O-]', '[O]']",3
hMOF-6002590,[O-]C(=O)C#CC12CC(F)C(C(C1)(F)F)(C(C2F)F)C#CC(=O)[O-].[O-]C(=O)c1c2c(c(F)cc(c2F)F)c(c2c1c(F)cc(c2F)F)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6002590,0.574818,2.09993,2.68352,4.91422,6.37134,[V],"['[O-]C(=O)C#CC12CC(F)C(C(C1)(F)F)(C(C2F)F)C#CC(=O)[O-]', '[O-]C(=O)c1c2c(c(F)cc(c2F)F)c(c2c1c(F)cc(c2F)F)C(=O)[O-]', '[O]']",3
hMOF-1003144,[O-]C(=O)C1=[C]c2c(C(=C1)Br)c(Br)cc1c2cc(Br)c2c1cc(cc2Br)C(=O)[O-].[O-]C(=O)c1cc2ccc3=C(Br)C(=[C]c4c3c2c(c1)c(Br)c4)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.818154,2.11663,2.8209,4.76862,6.06619,[V],"['[O-]C(=O)C1=[C]c2c(C(=C1)Br)c(Br)cc1c2cc(Br)c2c1cc(cc2Br)C(=O)[O-]', '[O-]C(=O)c1cc2ccc3=C(Br)C(=[C]c4c3c2c(c1)c(Br)c4)C(=O)[O-]', '[O]']",3
